"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","AIRLINE_ID","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_SEQ_ID","ORIGIN","DEST_AIRPORT_SEQ_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME","NA_DELAY","DEST_LONGITUDE","DEST_LATITUDE"
2016,1,2,17,3,"AA",19805,"N665AW",647,1412202,"PIT",1410702,"PHX",700,657,-3,0,0,-1,"0700-0759",32,729,942,34,1011,1016,5,5,0,0,"1000-1059",0,"",0,311,319,253,1814,8,0,0,0,0,0,657,0,0,0,2016,2016
2016,1,2,17,3,"AA",19805,"N756US",727,1412202,"PIT",1289203,"LAX",600,656,56,56,1,3,"0600-0659",10,706,856,8,836,904,28,28,1,1,"0800-0859",0,"",0,336,308,290,2136,9,28,0,0,0,0,656,0,0,28,2016,2016
2016,1,2,17,3,"AA",19805,"N716UW",806,1412202,"PIT",1105703,"CLT",655,647,-8,0,0,-1,"0600-0659",13,700,808,11,842,819,-23,0,0,-2,"0800-0859",0,"",0,107,92,68,366,2,0,0,0,0,0,647,0,0,0,2016,2016
2016,1,2,17,3,"AA",19805,"N583UW",821,1412202,"PIT",1105703,"CLT",835,832,-3,0,0,-1,"0800-0859",22,854,958,24,1022,1022,0,0,0,0,"1000-1059",0,"",0,107,110,64,366,2,0,0,0,0,0,832,0,0,0,2016,2016
2016,1,2,17,3,"AA",19805,"N835AW",857,1412202,"PIT",1105703,"CLT",1025,1018,-7,0,0,-1,"1000-1059",13,1031,1134,8,1203,1142,-21,0,0,-2,"1200-1259",0,"",0,98,84,63,366,2,0,0,0,0,0,1018,0,0,0,2016,2016
2016,1,2,17,3,"AA",19805,"N714US",1745,1412202,"PIT",1105703,"CLT",1357,1349,-8,0,0,-1,"1300-1359",20,1409,1511,8,1530,1519,-11,0,0,-1,"1500-1559",0,"",0,93,90,62,366,2,0,0,0,0,0,1349,0,0,0,2016,2016
2016,1,2,17,3,"AA",19805,"N826AW",1852,1412202,"PIT",1105703,"CLT",515,510,-5,0,0,-1,"0001-0559",34,544,648,4,649,652,3,3,0,0,"0600-0659",0,"",0,94,102,64,366,2,0,0,0,0,0,510,0,0,0,2016,2016
2016,1,2,17,3,"AA",19805,"N717UW",1891,1412202,"PIT",1105703,"CLT",1530,1524,-6,0,0,-1,"1500-1559",27,1551,1658,17,1703,1715,12,12,0,0,"1700-1759",0,"",0,93,111,67,366,2,0,0,0,0,0,1524,0,0,0,2016,2016
2016,1,2,17,3,"B6",20409,"N249JB",1286,1412202,"PIT",1072102,"BOS",905,852,-13,0,0,-1,"0900-0959",19,911,1019,4,1037,1023,-14,0,0,-1,"1000-1059",0,"",0,92,91,68,496,2,0,0,0,0,0,852,0,0,0,2016,2016
2016,1,2,17,3,"B6",20409,"N659JB",2007,1412202,"PIT",1169704,"FLL",700,703,3,3,0,0,"0700-0759",46,749,1005,8,957,1013,16,16,1,1,"0900-0959",0,"",0,177,190,136,994,4,3,0,13,0,0,703,0,0,0,2016,2016
2016,1,2,17,3,"EV",20366,"N12900",4324,1412202,"PIT",1161802,"EWR",1340,1332,-8,0,0,-1,"1300-1359",21,1353,1450,9,1515,1459,-16,0,0,-2,"1500-1559",0,"",0,95,87,57,319,2,0,0,0,0,0,1332,0,0,0,2016,2016
2016,1,2,17,3,"UA",19977,"N78285",220,1412202,"PIT",1393004,"ORD",1730,1725,-5,0,0,-1,"1700-1759",35,1800,1810,10,1819,1820,1,1,0,0,"1800-1859",0,"",0,109,115,70,413,2,0,0,0,0,0,1725,0,0,0,2016,2016
2016,1,2,17,3,"UA",19977,"N458UA",338,1412202,"PIT",1226603,"IAH",1425,1419,-6,0,0,-1,"1400-1459",11,1430,1601,9,1646,1610,-36,0,0,-2,"1600-1659",0,"",0,201,171,151,1117,5,0,0,0,0,0,1419,0,0,0,2016,2016
2016,1,2,17,3,"UA",19977,"N829UA",590,1412202,"PIT",1393004,"ORD",1033,1030,-3,0,0,-1,"1000-1059",21,1051,1058,5,1120,1103,-17,0,0,-2,"1100-1159",0,"",0,107,93,67,413,2,0,0,0,0,0,1030,0,0,0,2016,2016
2016,1,2,17,3,"UA",19977,"N417UA",643,1412202,"PIT",1393004,"ORD",707,700,-7,0,0,-1,"0700-0759",10,710,717,3,758,720,-38,0,0,-2,"0700-0759",0,"",0,111,80,67,413,2,0,0,0,0,0,700,0,0,0,2016,2016
2016,1,2,17,3,"UA",19977,"N457UA",709,1412202,"PIT",1129202,"DEN",1612,1609,-3,0,0,-1,"1600-1659",8,1617,1732,6,1750,1738,-12,0,0,-1,"1700-1759",0,"",0,218,209,195,1290,6,0,0,0,0,0,1609,0,0,0,2016,2016
2016,1,2,17,3,"UA",19977,"N444UA",773,1412202,"PIT",1129202,"DEN",714,714,0,0,0,0,"0700-0759",24,738,842,7,905,849,-16,0,0,-2,"0900-0959",0,"",0,231,215,184,1290,6,0,0,0,0,0,714,0,0,0,2016,2016
2016,1,2,17,3,"UA",19977,"N848UA",1556,1412202,"PIT",1226603,"IAH",746,733,-13,0,0,-1,"0700-0759",22,755,932,7,1021,939,-42,0,0,-2,"1000-1059",0,"",0,215,186,157,1117,5,0,0,0,0,0,733,0,0,0,2016,2016
2016,1,2,18,4,"DL",19790,"N987DL",798,1412202,"PIT",1039705,"ATL",1130,1240,70,70,1,4,"1100-1159",12,1252,1404,8,1323,1412,49,49,1,3,"1300-1359",0,"",0,113,92,72,526,3,47,0,0,0,2,1240,0,0,23,2016,2016
2016,1,2,18,4,"DL",19790,"N924DL",1462,1412202,"PIT",1039705,"ATL",1805,1814,9,9,0,0,"1800-1859",10,1824,1942,14,2010,1956,-14,0,0,-1,"2000-2059",0,"",0,125,102,78,526,3,0,0,0,0,0,1814,0,0,9,2016,2016
2016,1,2,18,4,"DL",19790,"N977AT",1639,1412202,"PIT",1143302,"DTW",615,610,-5,0,0,-1,"0600-0659",26,636,719,10,739,729,-10,0,0,-1,"0700-0759",0,"",0,84,79,43,201,1,0,0,0,0,0,610,0,0,0,2016,2016
2016,1,2,18,4,"DL",19790,"N905DE",1677,1412202,"PIT",1039705,"ATL",946,956,10,10,0,0,"0900-0959",10,1006,1120,6,1141,1126,-15,0,0,-1,"1100-1159",0,"",0,115,90,74,526,3,0,0,0,0,0,956,0,0,10,2016,2016
2016,1,2,18,4,"DL",19790,"N356NW",2090,1412202,"PIT",1348702,"MSP",625,618,-7,0,0,-1,"0600-0659",33,651,756,3,800,759,-1,0,0,-1,"0800-0859",0,"",0,155,161,125,726,3,0,0,0,0,0,618,0,0,0,2016,2016
2016,1,2,18,4,"DL",19790,"N959DL",2126,1412202,"PIT",1039705,"ATL",800,754,-6,0,0,-1,"0800-0859",21,815,930,7,1006,937,-29,0,0,-2,"1000-1059",0,"",0,126,103,75,526,3,0,0,0,0,0,754,0,0,0,2016,2016
2016,1,2,18,4,"DL",19790,"N368NW",2290,1412202,"PIT",1039705,"ATL",625,622,-3,0,0,-1,"0600-0659",13,635,749,6,830,755,-35,0,0,-2,"0800-0859",0,"",0,125,93,74,526,3,0,0,0,0,0,622,0,0,0,2016,2016
2016,1,2,18,4,"DL",19790,"N942AT",2580,1412202,"PIT",1039705,"ATL",1515,1538,23,23,1,1,"1500-1559",8,1546,1700,5,1713,1705,-8,0,0,-1,"1700-1759",0,"",0,118,87,74,526,3,0,0,0,0,0,1538,0,0,23,2016,2016
2016,1,2,18,4,"DL",19790,"N945DL",2615,1412202,"PIT",1039705,"ATL",1636,1636,0,0,0,0,"1600-1659",11,1647,1800,6,1836,1806,-30,0,0,-2,"1800-1859",0,"",0,120,90,73,526,3,0,0,0,0,0,1636,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N7825A",232,1412202,"PIT",1039705,"ATL",720,717,-3,0,0,-1,"0700-0759",17,734,846,9,925,855,-30,0,0,-2,"0900-0959",0,"",0,125,98,72,526,3,0,0,0,0,0,717,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N7823A",2622,1412202,"PIT",1039705,"ATL",1640,1633,-7,0,0,-1,"1600-1659",7,1640,1753,8,1830,1801,-29,0,0,-2,"1800-1859",0,"",0,110,88,73,526,3,0,0,0,0,0,1633,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N410WN",498,1412202,"PIT",1069302,"BNA",615,612,-3,0,0,-1,"0600-0659",21,633,645,6,710,651,-19,0,0,-2,"0700-0759",0,"",0,115,99,72,462,2,0,0,0,0,0,612,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N7722B",656,1412202,"PIT",1082104,"BWI",540,537,-3,0,0,-1,"0001-0559",18,555,633,12,655,645,-10,0,0,-1,"0600-0659",0,"",0,75,68,38,210,1,0,0,0,0,0,537,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N277WN",1452,1412202,"PIT",1082104,"BWI",1250,1251,1,1,0,0,"1200-1259",12,1303,1344,4,1355,1348,-7,0,0,-1,"1300-1359",0,"",0,65,57,41,210,1,0,0,0,0,0,1251,0,0,1,2016,2016
2016,1,2,18,4,"WN",19393,"N8622A",1928,1412202,"PIT",1082104,"BWI",1755,1858,63,63,1,4,"1700-1759",9,1907,1948,7,1905,1955,50,50,1,3,"1900-1959",0,"",0,70,57,41,210,1,50,0,0,0,0,1858,0,0,13,2016,2016
2016,1,2,18,4,"WN",19393,"N7734H",1581,1412202,"PIT",1125903,"DAL",1505,1508,3,3,0,0,"1500-1559",9,1517,1647,8,1720,1655,-25,0,0,-2,"1700-1759",0,"",0,195,167,150,1060,5,0,0,0,0,0,1508,0,0,3,2016,2016
2016,1,2,18,4,"WN",19393,"N438WN",758,1412202,"PIT",1129202,"DEN",930,929,-1,0,0,-1,"0900-0959",9,938,1106,7,1115,1113,-2,0,0,-1,"1100-1159",0,"",0,225,224,208,1290,6,0,0,0,0,0,929,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N7724A",2873,1412202,"PIT",1169704,"FLL",640,640,0,0,0,0,"0600-0659",20,700,859,4,940,903,-37,0,0,-2,"0900-0959",0,"",0,180,143,119,994,4,0,0,0,0,0,640,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N8323C",1866,1412202,"PIT",1288903,"LAS",715,714,-1,0,0,-1,"0700-0759",27,741,921,7,925,928,3,3,0,0,"0900-0959",0,"",0,310,314,280,1910,8,0,0,0,0,0,714,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N373SW",1165,1412202,"PIT",1320402,"MCO",1130,1541,251,251,1,12,"1100-1159",10,1551,1732,10,1350,1742,232,232,1,12,"1300-1359",0,"",0,140,121,101,834,4,0,0,0,0,232,1541,0,0,251,2016,2016
2016,1,2,18,4,"WN",19393,"N8312C",2087,1412202,"PIT",1320402,"MCO",635,631,-4,0,0,-1,"0600-0659",18,649,827,10,920,837,-43,0,0,-2,"0900-0959",0,"",0,165,126,98,834,4,0,0,0,0,0,631,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N415WN",2235,1412202,"PIT",1320402,"MCO",1715,1906,111,111,1,7,"1700-1759",8,1914,2047,11,1940,2058,78,78,1,5,"1900-1959",0,"",0,145,112,93,834,4,10,0,0,0,68,1906,0,0,101,2016,2016
2016,1,2,18,4,"WN",19393,"N7729A",369,1412202,"PIT",1323202,"MDW",1440,1449,9,9,0,0,"1400-1459",8,1457,1511,4,1515,1515,0,0,0,0,"1500-1559",0,"",0,95,86,74,402,2,0,0,0,0,0,1449,0,0,9,2016,2016
2016,1,2,18,4,"WN",19393,"N445WN",453,1412202,"PIT",1323202,"MDW",1040,1034,-6,0,0,-1,"1000-1059",11,1045,1055,4,1115,1059,-16,0,0,-2,"1100-1159",0,"",0,95,85,70,402,2,0,0,0,0,0,1034,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N7827A",1296,1412202,"PIT",1323202,"MDW",600,555,-5,0,0,-1,"0600-0659",20,615,626,5,650,631,-19,0,0,-2,"0600-0659",0,"",0,110,96,71,402,2,0,0,0,0,0,555,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N733SA",2690,1412202,"PIT",1323202,"MDW",1745,1818,33,33,1,2,"1700-1759",12,1830,1848,7,1825,1855,30,30,1,2,"1800-1859",0,"",0,100,97,78,402,2,17,0,0,0,13,1818,0,0,16,2016,2016
2016,1,2,18,4,"WN",19393,"N226WN",2077,1412202,"PIT",1410702,"PHX",1330,1418,48,48,1,3,"1300-1359",6,1424,1647,6,1620,1653,33,33,1,2,"1600-1659",0,"",0,290,275,263,1814,8,10,0,0,0,23,1418,0,0,38,2016,2016
2016,1,2,18,4,"WN",19393,"N717SA",1493,1412202,"PIT",1463502,"RSW",1520,1539,19,19,1,1,"1500-1559",6,1545,1744,4,1805,1748,-17,0,0,-2,"1800-1859",0,"",0,165,129,119,966,4,0,0,0,0,0,1539,0,0,19,2016,2016
2016,1,2,18,4,"WN",19393,"N787SA",2430,1412202,"PIT",1463502,"RSW",735,732,-3,0,0,-1,"0700-0759",10,742,940,4,1035,944,-51,0,0,-2,"1000-1059",0,"",0,180,132,118,966,4,0,0,0,0,0,732,0,0,0,2016,2016
2016,1,2,18,4,"WN",19393,"N236WN",696,1412202,"PIT",1530402,"TPA",1635,1637,2,2,0,0,"1600-1659",12,1649,1835,4,1905,1839,-26,0,0,-2,"1900-1959",0,"",0,150,122,106,873,4,0,0,0,0,0,1637,0,0,2,2016,2016
2016,1,2,18,4,"WN",19393,"N412WN",923,1412202,"PIT",1530402,"TPA",1030,1027,-3,0,0,-1,"1000-1059",9,1036,1218,5,1305,1223,-42,0,0,-2,"1300-1359",0,"",0,155,116,102,873,4,0,0,0,0,0,1027,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N473AA",1426,1412202,"PIT",1129804,"DFW",1518,1521,3,3,0,0,"1500-1559",11,1532,1701,9,1737,1710,-27,0,0,-2,"1700-1759",0,"",0,199,169,149,1067,5,0,0,0,0,0,1521,0,0,3,2016,2016
2016,1,2,18,4,"AA",19805,"N514AA",1347,1412202,"PIT",1129804,"DFW",806,804,-2,0,0,-1,"0800-0859",21,825,950,28,1030,1018,-12,0,0,-1,"1000-1059",0,"",0,204,194,145,1067,5,0,0,0,0,0,804,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N4UBAA",1252,1412202,"PIT",1129804,"DFW",1240,1302,22,22,1,1,"1200-1259",11,1313,1443,5,1504,1448,-16,0,0,-2,"1500-1559",0,"",0,204,166,150,1067,5,0,0,0,0,0,1302,0,0,22,2016,2016
2016,1,2,18,4,"AA",19805,"N744P",586,1412202,"PIT",1410702,"PHX",1720,1723,3,3,0,0,"1700-1759",10,1733,2000,10,2006,2010,4,4,0,0,"2000-2059",0,"",0,286,287,267,1814,8,0,0,0,0,0,1723,0,0,3,2016,2016
2016,1,2,18,4,"AA",19805,"N668AW",647,1412202,"PIT",1410702,"PHX",700,701,1,1,0,0,"0700-0759",21,722,940,26,1011,1006,-5,0,0,-1,"1000-1059",0,"",0,311,305,258,1814,8,0,0,0,0,0,701,0,0,1,2016,2016
2016,1,2,18,4,"AA",19805,"N756US",727,1412202,"PIT",1289203,"LAX",600,551,-9,0,0,-1,"0600-0659",25,616,842,10,836,852,16,16,1,1,"0800-0859",0,"",0,336,361,326,2136,9,0,0,16,0,0,551,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N737US",806,1412202,"PIT",1105703,"CLT",655,649,-6,0,0,-1,"0600-0659",25,714,817,9,842,826,-16,0,0,-2,"0800-0859",0,"",0,107,97,63,366,2,0,0,0,0,0,649,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N918US",821,1412202,"PIT",1105703,"CLT",835,831,-4,0,0,-1,"0800-0859",29,900,1003,20,1022,1023,1,1,0,0,"1000-1059",0,"",0,107,112,63,366,2,0,0,0,0,0,831,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N763US",857,1412202,"PIT",1105703,"CLT",1025,1019,-6,0,0,-1,"1000-1059",7,1026,1122,11,1203,1133,-30,0,0,-2,"1200-1259",0,"",0,98,74,56,366,2,0,0,0,0,0,1019,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N952UW",1705,1412202,"PIT",1410002,"PHL",1820,1824,4,4,0,0,"1800-1859",34,1858,1949,7,1955,1956,1,1,0,0,"1900-1959",0,"",0,95,92,51,268,2,0,0,0,0,0,1824,0,0,4,2016,2016
2016,1,2,18,4,"AA",19805,"N713UW",1745,1412202,"PIT",1105703,"CLT",1357,1349,-8,0,0,-1,"1300-1359",10,1359,1502,4,1530,1506,-24,0,0,-2,"1500-1559",0,"",0,93,77,63,366,2,0,0,0,0,0,1349,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N809AW",1852,1412202,"PIT",1105703,"CLT",515,512,-3,0,0,-1,"0001-0559",13,525,618,4,649,622,-27,0,0,-2,"0600-0659",0,"",0,94,70,53,366,2,0,0,0,0,0,512,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N709UW",1891,1412202,"PIT",1105703,"CLT",1530,1524,-6,0,0,-1,"1500-1559",9,1533,1631,9,1703,1640,-23,0,0,-2,"1700-1759",0,"",0,93,76,58,366,2,0,0,0,0,0,1524,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N946UW",1933,1412202,"PIT",1410002,"PHL",720,712,-8,0,0,-1,"0700-0759",27,739,830,4,854,834,-20,0,0,-2,"0800-0859",0,"",0,94,82,51,268,2,0,0,0,0,0,712,0,0,0,2016,2016
2016,1,2,18,4,"AA",19805,"N733UW",2045,1412202,"PIT",1105703,"CLT",1205,1210,5,5,0,0,"1200-1259",9,1219,1317,10,1340,1327,-13,0,0,-1,"1300-1359",0,"",0,95,77,58,366,2,0,0,0,0,0,1210,0,0,5,2016,2016
2016,1,2,18,4,"B6",20409,"N317JB",1286,1412202,"PIT",1072102,"BOS",905,851,-14,0,0,-1,"0900-0959",10,901,1016,5,1037,1021,-16,0,0,-2,"1000-1059",0,"",0,92,90,75,496,2,0,0,0,0,0,851,0,0,0,2016,2016
2016,1,2,18,4,"B6",20409,"N375JB",1686,1412202,"PIT",1072102,"BOS",1805,1759,-6,0,0,-1,"1800-1859",9,1808,1922,6,1939,1928,-11,0,0,-1,"1900-1959",0,"",0,94,89,74,496,2,0,0,0,0,0,1759,0,0,0,2016,2016
2016,1,2,18,4,"B6",20409,"N510JB",2007,1412202,"PIT",1169704,"FLL",700,658,-2,0,0,-1,"0700-0759",22,720,919,5,957,924,-33,0,0,-2,"0900-0959",0,"",0,177,146,119,994,4,0,0,0,0,0,658,0,0,0,2016,2016
2016,1,2,18,4,"EV",20366,"N12142",4324,1412202,"PIT",1161802,"EWR",1340,1341,1,1,0,0,"1300-1359",26,1407,1507,10,1515,1517,2,2,0,0,"1500-1559",0,"",0,95,96,60,319,2,0,0,0,0,0,1341,0,0,1,2016,2016
2016,1,2,18,4,"UA",19977,"N833UA",590,1412202,"PIT",1393004,"ORD",1033,1030,-3,0,0,-1,"1000-1059",10,1040,1100,12,1120,1112,-8,0,0,-1,"1100-1159",0,"",0,107,102,80,413,2,0,0,0,0,0,1030,0,0,0,2016,2016
2016,1,2,18,4,"UA",19977,"N76514",220,1412202,"PIT",1393004,"ORD",1730,1725,-5,0,0,-1,"1700-1759",10,1735,1751,12,1819,1803,-16,0,0,-2,"1800-1859",0,"",0,109,98,76,413,2,0,0,0,0,0,1725,0,0,0,2016,2016
2016,1,2,18,4,"UA",19977,"N834UA",709,1412202,"PIT",1129202,"DEN",1613,1630,17,17,1,1,"1600-1659",9,1639,1753,24,1755,1817,22,22,1,1,"1700-1759",0,"",0,222,227,194,1290,6,17,0,5,0,0,1630,0,0,0,2016,2016
2016,1,2,18,4,"UA",19977,"N838UA",773,1412202,"PIT",1129202,"DEN",824,821,-3,0,0,-1,"0800-0859",24,845,1007,6,1015,1013,-2,0,0,-1,"1000-1059",0,"",0,231,232,202,1290,6,0,0,0,0,0,821,0,0,0,2016,2016
2016,1,2,18,4,"UA",19977,"N66825",1419,1412202,"PIT",1393004,"ORD",645,644,-1,0,0,-1,"0600-0659",22,706,724,17,737,741,4,4,0,0,"0700-0759",0,"",0,112,117,78,413,2,0,0,0,0,0,644,0,0,0,2016,2016
2016,1,2,18,4,"UA",19977,"N813UA",1556,1412202,"PIT",1226603,"IAH",746,736,-10,0,0,-1,"0700-0759",18,754,921,13,1021,934,-47,0,0,-2,"1000-1059",0,"",0,215,178,147,1117,5,0,0,0,0,0,736,0,0,0,2016,2016
2016,1,2,19,5,"DL",19790,"N328NW",2090,1412202,"PIT",1348702,"MSP",625,619,-6,0,0,-1,"0600-0659",10,629,726,7,800,733,-27,0,0,-2,"0800-0859",0,"",0,155,134,117,726,3,0,0,0,0,0,619,0,0,0,2016,2016
2016,1,2,19,5,"DL",19790,"N972DL",2126,1412202,"PIT",1039705,"ATL",800,755,-5,0,0,-1,"0800-0859",14,809,930,7,1006,937,-29,0,0,-2,"1000-1059",0,"",0,126,102,81,526,3,0,0,0,0,0,755,0,0,0,2016,2016
2016,1,2,19,5,"DL",19790,"N366NW",2290,1412202,"PIT",1039705,"ATL",625,620,-5,0,0,-1,"0600-0659",11,631,747,10,830,757,-33,0,0,-2,"0800-0859",0,"",0,125,97,76,526,3,0,0,0,0,0,620,0,0,0,2016,2016
2016,1,2,19,5,"DL",19790,"N965DL",798,1412202,"PIT",1039705,"ATL",1130,1122,-8,0,0,-1,"1100-1159",16,1138,1259,9,1323,1308,-15,0,0,-1,"1300-1359",0,"",0,113,106,81,526,3,0,0,0,0,0,1122,0,0,0,2016,2016
2016,1,2,19,5,"DL",19790,"N915AT",1639,1412202,"PIT",1143302,"DTW",615,610,-5,0,0,-1,"0600-0659",11,621,701,4,739,705,-34,0,0,-2,"0700-0759",0,"",0,84,55,40,201,1,0,0,0,0,0,610,0,0,0,2016,2016
2016,1,2,19,5,"DL",19790,"N953DL",1677,1412202,"PIT",1039705,"ATL",946,940,-6,0,0,-1,"0900-0959",9,949,1109,8,1141,1117,-24,0,0,-2,"1100-1159",0,"",0,115,97,80,526,3,0,0,0,0,0,940,0,0,0,2016,2016
2016,1,2,19,5,"DL",19790,"N924AT",2580,1412202,"PIT",1039705,"ATL",1515,1505,-10,0,0,-1,"1500-1559",14,1519,1640,4,1713,1644,-29,0,0,-2,"1700-1759",0,"",0,118,99,81,526,3,0,0,0,0,0,1505,0,0,0,2016,2016
2016,1,2,19,5,"EV",20366,"N15572",4049,1412202,"PIT",1161802,"EWR",1516,1510,-6,0,0,-1,"1500-1559",26,1536,1632,10,1645,1642,-3,0,0,-1,"1600-1659",0,"",0,89,92,56,319,2,0,0,0,0,0,1510,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N392SW",232,1412202,"PIT",1039705,"ATL",720,716,-4,0,0,-1,"0700-0759",10,726,844,10,925,854,-31,0,0,-2,"0900-0959",0,"",0,125,98,78,526,3,0,0,0,0,0,716,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N421LV",498,1412202,"PIT",1069302,"BNA",615,609,-6,0,0,-1,"0600-0659",9,618,628,7,710,635,-35,0,0,-2,"0700-0759",0,"",0,115,86,70,462,2,0,0,0,0,0,609,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N7750A",656,1412202,"PIT",1082104,"BWI",540,535,-5,0,0,-1,"0001-0559",10,545,625,13,655,638,-17,0,0,-2,"0600-0659",0,"",0,75,63,40,210,1,0,0,0,0,0,535,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N732SW",1452,1412202,"PIT",1082104,"BWI",1250,1247,-3,0,0,-1,"1200-1259",9,1256,1335,4,1355,1339,-16,0,0,-2,"1300-1359",0,"",0,65,52,39,210,1,0,0,0,0,0,1247,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N474WN",1581,1412202,"PIT",1125903,"DAL",1505,1501,-4,0,0,-1,"1500-1559",11,1512,1657,3,1720,1700,-20,0,0,-2,"1700-1759",0,"",0,195,179,165,1060,5,0,0,0,0,0,1501,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N7731A",758,1412202,"PIT",1129202,"DEN",930,930,0,0,0,0,"0900-0959",13,943,1107,6,1115,1113,-2,0,0,-1,"1100-1159",0,"",0,225,223,204,1290,6,0,0,0,0,0,930,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N7832A",2873,1412202,"PIT",1169704,"FLL",640,639,-1,0,0,-1,"0600-0659",8,647,854,4,940,858,-42,0,0,-2,"0900-0959",0,"",0,180,139,127,994,4,0,0,0,0,0,639,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N8658A",1866,1412202,"PIT",1288903,"LAS",715,710,-5,0,0,-1,"0700-0759",14,724,906,7,925,913,-12,0,0,-1,"0900-0959",0,"",0,310,303,282,1910,8,0,0,0,0,0,710,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N205WN",1165,1412202,"PIT",1320402,"MCO",1130,1125,-5,0,0,-1,"1100-1159",11,1136,1319,12,1350,1331,-19,0,0,-2,"1300-1359",0,"",0,140,126,103,834,4,0,0,0,0,0,1125,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N8318F",2087,1412202,"PIT",1320402,"MCO",635,635,0,0,0,0,"0600-0659",15,650,832,8,920,840,-40,0,0,-2,"0900-0959",0,"",0,165,125,102,834,4,0,0,0,0,0,635,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N7713A",369,1412202,"PIT",1323202,"MDW",1440,1438,-2,0,0,-1,"1400-1459",8,1446,1507,5,1515,1512,-3,0,0,-1,"1500-1559",0,"",0,95,94,81,402,2,0,0,0,0,0,1438,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N914WN",453,1412202,"PIT",1323202,"MDW",1040,1037,-3,0,0,-1,"1000-1059",8,1045,1101,4,1115,1105,-10,0,0,-1,"1100-1159",0,"",0,95,88,76,402,2,0,0,0,0,0,1037,0,0,0,2016,2016
2016,1,2,19,5,"WN",19393,"N222WN",2077,1412202,"PIT",1410702,"PHX",1330,1339,9,9,0,0,"1300-1359",11,1350,1631,5,1620,1636,16,16,1,1,"1600-1659",0,"",0,290,297,281,1814,8,0,0,7,0,9,1339,0,0,2,2016,2016
2016,1,2,19,5,"WN",19393,"N787SA",1493,1412202,"PIT",1463502,"RSW",1520,1521,1,1,0,0,"1500-1559",7,1528,1739,3,1805,1742,-23,0,0,-2,"1800-1859",0,"",0,165,141,131,966,4,0,0,0,0,0,1521,0,0,1,2016,2016
2016,1,2,19,5,"WN",19393,"N243WN",2430,1412202,"PIT",1463502,"RSW",735,729,-6,0,0,-1,"0700-0759",8,737,941,3,1035,944,-51,0,0,-2,"1000-1059",0,"",0,180,135,124,966,4,0,0,0,0,0,729,0,0,0,2016,2016
